Date/Time of Report: 3/18/2025 12:53:49,,,,,,,,
Requester: STN07 - Mngr,,,,,,,,
Filter Applied: Event Time: Before 2/18/2025 7:59:54 AM,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: VCMA,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
20:14:27,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1053.99,Kg/Hr
20:14:25,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-726.764,Kg/Hr
20:14:14,U600,PP713,UNCMD,OK,L 00,,RUNNING,
20:14:10,U400,LIC_403,CHANGE,,,PIDA.SP,56.3155,%
20:14:05,U400,LIC_403,CHANGE,,,PIDA.SP,55.3155,%
20:13:44,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1071.22,Kg/Hr
20:13:43,U300,PIC_318B,OPHIGH,,U 00,Pressure of vapour in vessel MS-302,24.8304,%
20:13:41,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-705.694,Kg/Hr
20:13:40,U100,FIC_102B,CHANGE,,,PIDA.OP,40.0681,%
20:13:41,U100,FIC_102B,CHANGE,,,PIDA.OP,40.1681,%
20:13:39,U100,FIC_102B,CHANGE,,,PIDA.OP,40.2681,%
20:13:40,U100,FIC_102B,CHANGE,,,PIDA.OP,40.3681,%
20:13:38,U300,FIC_342B,CHANGE,,,PIDA.OP,19,%
20:13:38,U300,FIC_342B,CHANGE,,,PIDA.OP,20,%
20:13:37,U300,FIC_342B,CHANGE,,,PIDA.OP,21,%
20:13:35,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1091.52,Kg/Hr
20:13:35,U300,PIC_318B,OPHIGH,OK,U 00,Pressure of vapour in vessel MS-302,23.5482,%
20:13:33,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-722.487,Kg/Hr
20:13:32,U100,FIC_102B,CHANGE,,,PIDA.OP,40.4681,%
20:13:32,U100,FIC_102B,CHANGE,,,PIDA.OP,40.5681,%
20:13:32,U100,FIC_102B,CHANGE,,,PIDA.OP,40.6681,%
20:13:29,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1006.17,Kg/Hr
20:13:29,U300,FIC_342A,CHANGE,,,PIDA.OP,8,%
20:13:29,U400,LIC_403,CHANGE,,,PIDA.SP,54.3155,%
20:13:29,U300,FIC_342A,CHANGE,,,PIDA.OP,9,%
20:13:28,U100,FIC_102B,CHANGE,,,PIDA.OP,40.7681,%
20:13:27,U100,FIC_102B,CHANGE,,,PIDA.OP,40.8681,%
20:13:27,U100,FIC_102B,CHANGE,,,PIDA.OP,40.9681,%
20:13:24,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-679.475,Kg/Hr
20:13:12,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1043.84,Kg/Hr
20:13:09,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-698.875,Kg/Hr
20:12:57,U300,PIC_318B,OPHIGH,,U 00,Pressure of vapour in vessel MS-302,24.8175,%
20:12:42,U800,LIA_MF801_1,PVHIGH,UNSHELVE,,MF-801 interface,75.376,%
20:12:40,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1016.93,Kg/Hr
20:12:36,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-719.753,Kg/Hr
20:12:30,U400,HV_412_1,OFFNRM,,J 00,,NORMAL,
20:12:21,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1016.18,Kg/Hr
20:12:18,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-663.435,Kg/Hr
20:12:13,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1064.28,Kg/Hr
20:12:12,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-699.888,Kg/Hr
20:12:11,U400,LIC_403,CHANGE,,,PIDA.SP,53.3155,%
20:12:09,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1152.9,Kg/Hr
20:12:05,U100,FIC_102B,CHANGE,,,PIDA.OP,41.0681,%
20:12:04,U100,FIC_102B,CHANGE,,,PIDA.OP,41.1681,%
20:12:04,U100,FIC_102B,CHANGE,,,PIDA.OP,41.2681,%
20:12:02,U100,FIC_102B,CHANGE,,,PIDA.OP,41.3681,%
20:12:03,U100,FIC_102B,CHANGE,,,PIDA.OP,41.4681,%
20:11:57,U100,FIC_102B,CHANGE,,,PIDA.OP,41.5681,%
20:11:56,U100,FIC_102B,CHANGE,,,PIDA.OP,41.6681,%
20:11:56,U100,FIC_102B,CHANGE,,,PIDA.OP,41.7681,%
20:11:55,U100,FIC_102B,CHANGE,,,PIDA.OP,41.8681,%
20:11:55,U100,FIC_102B,CHANGE,,,PIDA.OP,41.9681,%
20:11:51,U100,FIC_102B,CHANGE,,,PIDA.OP,42.0681,%
20:11:50,U100,FIC_102B,CHANGE,,,PIDA.OP,42.1681,%
20:11:51,U100,FIC_102B,CHANGE,,,PIDA.OP,42.2681,%
20:11:51,U100,FIC_102B,CHANGE,,,PIDA.OP,42.3681,%
20:11:48,U300,PIC_318B,OPHIGH,OK,U 00,Pressure of vapour in vessel MS-302,23.7972,%
20:11:46,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-705.35,Kg/Hr
20:11:44,U300,PIC_318B,OPHIGH,,U 00,Pressure of vapour in vessel MS-302,24.8158,%
20:11:19,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1055.05,Kg/Hr
20:10:47,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-733.338,Kg/Hr
20:10:40,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1075.07,Kg/Hr
20:10:17,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-730.105,Kg/Hr
20:10:16,U400,LIC_403,CHANGE,,,PIDA.SP,52.3155,%
20:10:11,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1002.93,Kg/Hr
20:10:09,U400,LIC_403,CHANGE,,,pida.mode,AUTO,
20:10:06,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-694.728,Kg/Hr
20:10:01,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1180.59,Kg/Hr
20:09:56,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-701.623,Kg/Hr
20:09:50,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1011.21,Kg/Hr
20:09:47,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-656.812,Kg/Hr
20:09:45,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1011.11,Kg/Hr
20:09:41,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-730.922,Kg/Hr
20:09:38,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1047.94,Kg/Hr
20:09:32,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-699.086,Kg/Hr
20:09:24,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1002.52,Kg/Hr
20:08:56,U300,PIC_318B,OPHIGH,OK,U 00,Pressure of vapour in vessel MS-302,23.7983,%
20:08:55,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-501.172,Kg/Hr
20:08:49,U100,FIC_102B,CHANGE,,,PIDA.OP,42.4681,%
20:08:48,U100,FIC_102B,CHANGE,,,PIDA.OP,42.5681,%
20:08:49,U100,FIC_102B,CHANGE,,,PIDA.OP,42.6681,%
20:08:47,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1050.62,Kg/Hr
20:08:48,U100,FIC_102B,CHANGE,,,PIDA.OP,42.7681,%
20:08:48,U300,PIC_318B,OPHIGH,,U 00,Pressure of vapour in vessel MS-302,25.1392,%
20:08:46,U100,FIC_102B,CHANGE,,,PIDA.OP,42.8681,%
20:08:46,U100,FIC_102B,CHANGE,,,PIDA.OP,42.9681,%
20:08:46,U100,FIC_102B,CHANGE,,,PIDA.OP,43.0681,%
20:08:44,U100,FIC_102B,CHANGE,,,PIDA.OP,43.1681,%
20:08:43,U100,FIC_102B,CHANGE,,,pida.mode,MAN,
20:08:02,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-678.791,Kg/Hr
20:07:58,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1021.73,Kg/Hr
20:07:08,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-721.422,Kg/Hr
20:06:57,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1005.27,Kg/Hr
20:06:40,U300,PIC_318B,OPHIGH,OK,U 00,Pressure of vapour in vessel MS-302,23.6614,%
20:06:39,U300,PIC_318B,OPHIGH,,U 00,Pressure of vapour in vessel MS-302,24.8095,%
20:06:28,U400,FIC-4278C,PVLOW,,L 00,Flow Control of QBS Feed from Quench Scrubber AS-304C,799.401,kg/hr
20:06:06,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-707.222,Kg/Hr
20:06:01,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1007.82,Kg/Hr
20:05:47,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-602.407,Kg/Hr
20:05:41,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1132.28,Kg/Hr
20:05:09,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-675.684,Kg/Hr
20:05:03,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1026.17,Kg/Hr
20:04:59,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-732.606,Kg/Hr
20:04:58,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1008.09,Kg/Hr
20:04:39,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-705.483,Kg/Hr
20:04:31,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1016.62,Kg/Hr
20:04:17,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-676.593,Kg/Hr
20:04:14,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1018.03,Kg/Hr
20:03:33,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-592.94,Kg/Hr
20:03:30,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1008.48,Kg/Hr
20:03:07,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-697.404,Kg/Hr
20:03:04,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1041.34,Kg/Hr
20:02:18,EVCM_APC,A300_FEA,OFFNRM,ACK,,SUB Turned OFF,,
20:02:04,EVCM_APC,AI_301ACV1,OFFNRM,OK,U 00,Validityt low  limit reached,OFF,
20:02:04,EVCM_APC,AI_301ACV1,OFFNRM,OK,H 00,Engineering LOW limit reached,OFF,
20:02:02,EVCM_APC,A300_FEA,OFFNRM,,L 00,SUB Turned OFF,OFF,
20:01:58,U400,LIC_403,CHANGE,,,pida.mode,MAN,
20:01:46,EVCM_APC,AI_301ACV1,OFFNRM,ACK,,Validityt low  limit reached,,
20:01:43,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-685.781,Kg/Hr
20:01:42,U300,PIC_318B,OPHIGH,OK,U 00,Pressure of vapour in vessel MS-302,23.7981,%
20:01:41,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1010.16,Kg/Hr
20:01:39,EVCM_APC,AI_301ACV1,OFFNRM,,U 00,Validityt low  limit reached,ON,
20:01:19,U300,PIC_318B,OPHIGH,,U 00,Pressure of vapour in vessel MS-302,24.9826,%
20:01:02,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-581.022,Kg/Hr
20:00:57,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1044.83,Kg/Hr
20:00:47,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-684.016,Kg/Hr
20:00:46,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1044.32,Kg/Hr
20:00:42,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-732.47,Kg/Hr
20:00:41,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1115.17,Kg/Hr
20:00:23,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-706.077,Kg/Hr
20:00:21,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1050.51,Kg/Hr
20:00:17,U900,PALA_U900,OFFNRM,ACK,,Pressure of waste liquids to HF-908B,,
20:00:15,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-660.053,Kg/Hr
20:00:14,EVCM_APC,AI_301ACV1,OFFNRM,ACK,,Engineering LOW limit reached,,
20:00:13,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1004.35,Kg/Hr
20:00:09,EVCM_APC,AI_301ACV1,OFFNRM,,H 00,Engineering LOW limit reached,ON,
20:00:09,U300,AI_301A,PVLOW,ACK,,HF-301A Oxygen in Stack,,
20:00:05,EVCM_APC,AI_301ACV1,OFFNRM,ACK,,Engineering LOW limit reached,,
20:00:04,EVCM_APC,AI_301ACV1,OFFNRM,OK,H 00,Engineering LOW limit reached,OFF,
19:59:59,EVCM_APC,AI_301ACV1,OFFNRM,,H 00,Engineering LOW limit reached,ON,
19:59:54,EVCM_APC,AI_301ACV1,OFFNRM,OK,H 00,Engineering LOW limit reached,OFF,
19:59:47,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-591.457,Kg/Hr
19:59:46,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1015.41,Kg/Hr
19:59:43,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-701.341,Kg/Hr
19:59:31,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1018.68,Kg/Hr
19:59:29,EVCM_APC,AI_301ACV1,OFFNRM,,H 00,Engineering LOW limit reached,ON,
19:59:26,U400,LIC_403,CHANGE,,,pida.mode,AUTO,
19:59:24,EVCM_APC,AI_301ACV1,OFFNRM,OK,H 00,Engineering LOW limit reached,OFF,
19:59:02,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-630.091,Kg/Hr
19:59:01,U300,FIC_342B,CHANGE,,,PIDA.OP,22,%
19:59:02,U300,FIC_342B,CHANGE,,,PIDA.OP,23,%
19:59:01,U300,FIC_342B,CHANGE,,,PIDA.OP,24,%
19:58:55,U300,FIC_342A,CHANGE,,,PIDA.OP,10,%
19:58:54,U300,FIC_342A,CHANGE,,,PIDA.OP,11,%
19:58:54,U300,FIC_342A,CHANGE,,,PIDA.OP,12,%
19:58:52,U400,TIC_401,PVHIGH,ACK,,Temperature from TT-402 to MS-401 /DCS,,
19:58:47,U400,HV_412_1,OFFNRM,OK,J 00,,ALRAM,
19:58:48,U400,LIC_403,CHANGE,,,PIDA.OP,30.8032,%
19:58:47,U400,LIC_403,CHANGE,,,PIDA.OP,29.8032,%
19:58:45,U400,TIC_401,PVHIGH,,H 00,Temperature from TT-402 to MS-401 /DCS,65.015,*C
19:58:44,EVCM_APC,AI_301ACV1,OFFNRM,,H 00,Engineering LOW limit reached,ON,
19:58:40,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1023.2,Kg/Hr
19:58:41,EVCM_APC,AI_301ACV1,OFFNRM,ACK,,Engineering LOW limit reached,,
19:58:39,EVCM_APC,AI_301ACV1,OFFNRM,OK,H 00,Engineering LOW limit reached,OFF,
19:58:34,U400,LIC_403,CHANGE,,,PIDA.OP,28.8032,%
19:58:34,EVCM_APC,AI_301ACV1,OFFNRM,,H 00,Engineering LOW limit reached,ON,
19:58:34,U300,PIC_318B,OPHIGH,OK,U 00,Pressure of vapour in vessel MS-302,23.7432,%
19:58:33,U300,AI_301A,PVLOW,,H 00,HF-301A Oxygen in Stack,2.99616,%
19:58:30,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-621.919,Kg/Hr
19:58:28,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1019.83,Kg/Hr
19:58:22,U400,LIC_403,CHANGE,,,PIDA.OP,27.8032,%
19:58:18,U400,LIC_403,CHANGE,,,PIDA.OP,26.8032,%
19:58:07,U300,PIC_318B,OPHIGH,,U 00,Pressure of vapour in vessel MS-302,25.3614,%
19:58:07,U400,LIC_403,CHANGE,,,PIDA.OP,25.8032,%
19:58:05,U400,LIC_403,CHANGE,,,PIDA.OP,24.8032,%
19:57:59,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-637.261,Kg/Hr
19:57:54,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1002.85,Kg/Hr
19:57:46,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-669.645,Kg/Hr
19:57:46,U400,LIC_403,CHANGE,,,PIDA.OP,23.8032,%
19:57:45,U400,LIC_403,CHANGE,,,PIDA.OP,22.8032,%
19:57:41,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1099.69,Kg/Hr
19:57:40,U300,PIC_318B,OPHIGH,ACK,,Pressure of vapour in vessel MS-302,,
19:57:40,U300,PIC_318B,OPHIGH,SHELVE,,Pressure of vapour in vessel MS-302,24.8373,%
19:57:22,U400,LIC_403,CHANGE,,,PIDA.OP,21.8032,%
19:57:21,U400,LIC_403,CHANGE,,,PIDA.OP,20.8032,%
19:57:19,U300,PIC_318B,OPHIGH,OK,U 00,Pressure of vapour in vessel MS-302,23.5447,%
19:57:18,U400,LIC_403,CHANGE,,,PIDA.OP,19.8032,%
19:57:18,U400,LIC_403,CHANGE,,,PIDA.OP,18.8032,%
19:57:17,U400,LIC_403,CHANGE,,,PIDA.OP,17.8032,%
19:57:17,U400,LIC_403,CHANGE,,,PIDA.OP,16.8032,%
19:57:15,U400,LIC_403,CHANGE,,,PIDA.OP,15.8032,%
19:57:15,U400,LIC_403,CHANGE,,,PIDA.OP,14.8032,%
19:57:15,U300,PIC_318B,OPHIGH,,U 00,Pressure of vapour in vessel MS-302,24.8373,%
19:57:15,U900,TV_927_2,CHANGE,,,PIDA.mode,AUTO,
19:57:11,U400,LIC_403,CHANGE,,,PIDA.OP,13.8032,%
19:57:10,U400,LIC_403,CHANGE,,,PIDA.OP,12.8032,%
19:57:08,U400,FI_405,PVLOW,OK,H 00,Flow indication of reflex column AS-401/DCS,16712.6,Kg/hr
19:57:07,U400,LIC_403,CHANGE,,,PIDA.OP,11.8032,%
19:57:07,U400,LIC_403,CHANGE,,,PIDA.OP,10.8032,%
19:57:05,U400,LIC_403,CHANGE,,,PIDA.OP,9.80323,%
19:57:05,U400,LIC_403,CHANGE,,,PIDA.OP,8.80323,%
19:57:04,U400,LIC_403,CHANGE,,,PIDA.OP,7.80323,%
19:57:04,U400,LIC_403,CHANGE,,,PIDA.OP,6.80323,%
19:57:04,U400,LIC_403,CHANGE,,,PIDA.OP,5.80323,%
19:57:03,U400,LIC_403,CHANGE,,,PIDA.OP,4.80323,%
19:57:03,U900,TV_927_2,CHANGE,,,PIDA.OP,33.3173,%
19:57:02,U400,LIC_403,CHANGE,,,pida.mode,MAN,
19:57:02,U900,TV_927_2,CHANGE,,,PIDA.OP,34.3173,%
19:56:59,U900,TV_927_2,CHANGE,,,PIDA.OP,35.3173,%
19:56:59,U900,TV_927_2,CHANGE,,,PIDA.OP,36.3173,%
19:56:55,U400,FI_405,ALARM,ACK PNT,,Flow indication of reflex column AS-401/DCS,,
19:56:55,U400,FI_405,PVLOW,ACK,,Flow indication of reflex column AS-401/DCS,,
19:56:52,U900,TV_927_2,CHANGE,,,PIDA.OP,37.3173,%
19:56:50,U900,TV_927_2,CHANGE,,,PIDA.OP,38.3173,%
19:56:50,U900,TV_927_2,CHANGE,,,PIDA.OP,39.3173,%
19:56:50,U900,TV_927_2,CHANGE,,,PIDA.OP,40.3173,%
19:56:49,U900,TV_927_2,CHANGE,,,PIDA.OP,41.3173,%
19:56:50,U900,TV_927_2,CHANGE,,,PIDA.OP,42.3173,%
19:56:46,U900,TV_927_2,CHANGE,,,PIDA.OP,43.3173,%
19:56:43,U900,TV_927_2,CHANGE,,,PIDA.OP,44.3173,%
19:56:44,U900,TV_927_2,CHANGE,,,PIDA.OP,45.3173,%
19:56:42,U900,TV_927_2,CHANGE,,,PIDA.OP,46.3173,%
19:56:43,U900,TV_927_2,CHANGE,,,PIDA.OP,47.3173,%
19:56:42,U900,TV_927_2,CHANGE,,,PIDA.OP,48.3173,%
19:56:41,U900,TV_927_2,CHANGE,,,PIDA.OP,49.3173,%
19:56:40,U900,TV_927_2,CHANGE,,,PIDA.OP,50.3173,%
19:56:40,U900,TV_927_2,CHANGE,,,PIDA.OP,51.3173,%
19:56:40,U400,FI_405,PVLOW,,H 00,Flow indication of reflex column AS-401/DCS,14275.8,Kg/hr
19:56:40,U900,TV_927_2,CHANGE,,,PIDA.OP,52.3173,%
19:56:38,U900,TV_927_2,CHANGE,,,PIDA.OP,53.3173,%
19:56:37,U900,TV_927_2,CHANGE,,,PIDA.OP,54.3173,%
19:56:32,U900,TV_927_2,CHANGE,,,PIDA.mode,MAN,
19:56:28,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-720.643,Kg/Hr
19:56:23,U400,LIC_403,CHANGE,,,PIDA.SP,75.2343,%
19:56:23,U400,LIC_403,CHANGE,,,PIDA.SP,74.2343,%
19:56:23,U400,LIC_403,CHANGE,,,PIDA.SP,73.2343,%
19:56:21,U400,LIC_403,CHANGE,,,PIDA.SP,72.2343,%
19:56:21,U400,LIC_403,CHANGE,,,PIDA.SP,71.2343,%
19:56:22,U900,I_10B,CHANGE,,,switch_3.pvfl,ON,
19:56:22,U400,LIC_403,CHANGE,,,PIDA.SP,70.2343,%
19:56:20,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1013.39,Kg/Hr
19:56:21,U400,LIC_403,CHANGE,,,PIDA.SP,69.2343,%
19:56:20,U400,LIC_403,CHANGE,,,PIDA.SP,68.2343,%
19:56:21,U400,LIC_403,CHANGE,,,PIDA.SP,67.2343,%
19:56:19,U400,LIC_403,CHANGE,,,PIDA.SP,66.2343,%
19:56:20,U900,I_10B,CHANGE,,,switch_3.pvfl,OFF,
19:56:18,U400,LIC_403,CHANGE,,,PIDA.SP,65.2343,%
19:56:19,U400,LIC_403,CHANGE,,,PIDA.SP,64.2343,%
19:56:17,U400,LIC_403,CHANGE,,,PIDA.SP,63.2343,%
19:56:17,U400,LIC_403,CHANGE,,,PIDA.SP,62.2343,%
19:56:16,U400,LIC_403,CHANGE,,,PIDA.SP,61.2343,%
19:56:17,U400,LIC_403,CHANGE,,,PIDA.SP,60.2343,%
19:56:16,U400,LIC_403,CHANGE,,,PIDA.SP,59.2343,%
19:56:14,U400,LIC_403,CHANGE,,,PIDA.SP,58.2343,%
19:56:14,U400,LIC_403,CHANGE,,,PIDA.SP,57.2343,%
19:56:12,U400,LIC_403,CHANGE,,,PIDA.SP,56.2343,%
19:56:12,U900,PP_PI302B,PVHIGH,OK,H 00,Nitogen Pressure DP of PP_302B,244.94,
19:56:13,U400,LIC_403,CHANGE,,,PIDA.SP,55.2343,%
19:56:13,U400,LIC_403,CHANGE,,,PIDA.SP,54.2343,%
19:56:12,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-640.899,Kg/Hr
19:56:11,U400,LIC_403,CHANGE,,,PIDA.SP,53.2343,%
19:56:11,U400,LIC_403,CHANGE,,,PIDA.SP,52.2343,%
19:56:11,U400,LIC_403,CHANGE,,,PIDA.SP,51.2343,%
19:56:11,U400,LIC_403,CHANGE,,,PIDA.SP,50.2343,%
19:56:09,U400,LIC_403,CHANGE,,,PIDA.SP,49.2343,%
19:56:07,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1082.8,Kg/Hr
19:56:07,U400,LIC_403,CHANGE,,,pida.mode,AUTO,
19:56:04,U900,FXV_903C,CHANGE,,,AUTOMANA.OP,30,%
19:55:58,U400,LIC_403,CHANGE,,,PIDA.OP,27.4563,%
19:55:57,U400,LT427B,PVLOW,OK,H 00,DP Type LT at Interface level of MS-401,71.0112,%
19:55:52,U400,LIC_403,CHANGE,,,PIDA.OP,26.4563,%
19:55:49,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-648.391,Kg/Hr
19:55:48,U400,LIC_403,CHANGE,,,PIDA.OP,25.4563,%
