Date/Time of Report: 3/18/2025 12:56:17,,,,,,,,
Requester: STN07 - Mngr,,,,,,,,
Filter Applied: Event Time: Before 2/13/2025 5:37:38 PM,,,,,,,,
Sort Criteria: Event Time descending,,,,,,,,
Server: VCMA,,,,,,,,
"Tip: to see the full time in Excel, use a custom cell format:  d/mm/yyyy h:mm:ss.000",,,,,,,,
,,,,,,,,
,,,,,,,,
Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units
17:35:46,U300,FIC_314,BADCTL,,U 00,Flow of steam to reboilers TT-306A/B,6063.52,Kg/hr
17:35:44,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,6063.52,Kg/hr
17:35:45,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,6056.08,Kg/hr
17:35:43,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,6056.08,Kg/hr
17:35:41,U300,FIC_314,BADCTL,,U 00,Flow of steam to reboilers TT-306A/B,6056.08,Kg/hr
17:35:40,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,6056.08,Kg/hr
17:35:40,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,6137.94,Kg/hr
17:35:40,U100,ALARMS_LTC,PVLOW,OK,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-657.408,Kg/Hr
17:35:39,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,6137.94,Kg/hr
17:35:38,U100,ALARMS_LTC,PVLOW,,H 00,Difference of FRIC_102BA and (FQR_99-FIC_203),-1029.63,Kg/Hr
17:35:36,U300,FIC_314,BADCTL,,U 00,Flow of steam to reboilers TT-306A/B,-1029.63,Kg/hr
17:35:34,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,-1029.63,Kg/hr
17:35:34,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,6069.78,Kg/hr
17:35:34,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,6069.78,Kg/hr
17:35:33,U300,FIC_314,BADCTL,,U 00,Flow of steam to reboilers TT-306A/B,6069.78,Kg/hr
17:35:33,U300,FIC_314,BAD PV,,H 00,Flow of steam to reboilers TT-306A/B,6069.78,Kg/hr
17:35:32,U300,FIC_314,BADCTL,OK,U 00,Flow of steam to reboilers TT-306A/B,6066.26,Kg/hr
17:35:31,U300,FIC_314,BAD PV,OK,H 00,Flow of steam to reboilers TT-306A/B,6066.26,Kg/hr
